image,has_span,n_gt_rows,n_gt_cols,n_gt_spans,row_mean_iou,row_recall,row_precision,row_f1,col_mean_iou,col_recall,col_precision,col_f1,span_mean_iou,span_recall,span_precision,span_f1,cell_mean_iou,cell_recall,cell_precision,cell_f1,span_cell_mean_iou,span_cell_recall,span_cell_f1,nonspan_cell_mean_iou,nonspan_cell_recall,nonspan_cell_f1,n_gt_cells,n_pred_cells
PMC4842268_table_1,True,18,4,3,0.8731125659412808,1.0,1.0,1.0,0.6670038104057312,0.75,1.0,0.8571428571428571,0.7019422849019369,0.6666666666666666,0.4,0.5,0.5755021334558293,0.7246376811594203,0.9615384615384616,0.8264462809917356,0.7527603308359782,1.0,1.2,0.5674449426658226,0.7121212121212122,0.817391304347826,69,52
PMC4848815_table_0,False,30,4,0,0.8983532806237539,1.0,0.967741935483871,0.9836065573770492,0.958470806479454,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8719743013381958,1.0,0.967741935483871,0.9836065573770492,0.0,0.0,0.0,0.8719743013381958,1.0,0.9836065573770492,120,124
PMC4848823_table_1,False,5,4,0,0.9600127220153809,1.0,1.0,1.0,0.974172830581665,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9536758840084076,1.0,1.0,1.0,0.0,0.0,0.0,0.9536758840084076,1.0,1.0,20,20
PMC4849657_table_0,True,5,11,8,0.9376937270164489,1.0,1.0,1.0,0.931707886132327,1.0,1.0,1.0,0.9087212681770325,1.0,1.0,1.0,0.8896927652151688,1.0,1.0,1.0,0.9087212681770325,1.0,1.0,0.8856867645916185,1.0,1.0,46,46
PMC4860226_table_0,True,4,7,4,0.9112667590379715,1.0,1.0,1.0,0.9577983277184623,1.0,1.0,1.0,0.8885700851678848,1.0,1.0,1.0,0.8945542375246683,1.0,1.0,1.0,0.8885700851678848,1.0,1.0,0.8957510679960251,1.0,1.0,24,24
PMC4865941_table_0,False,3,3,0,0.8554522395133972,1.0,1.0,1.0,0.9118271668752035,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8255783518155416,1.0,1.0,1.0,0.0,0.0,0.0,0.8255783518155416,1.0,1.0,9,9
PMC4867558_table_3,True,8,2,1,0.9145879447460175,1.0,1.0,1.0,0.9356739223003387,1.0,1.0,1.0,0.8837645649909973,1.0,1.0,1.0,0.8966780265172323,1.0,1.0,1.0,0.8837645649909973,1.0,1.0,0.897600416626249,1.0,1.0,15,15
PMC4871359_table_0,False,5,5,0,0.9368221402168274,1.0,1.0,1.0,0.9773061394691467,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9290273857116699,1.0,1.0,1.0,0.0,0.0,0.0,0.9290273857116699,1.0,1.0,25,25
PMC4873252_table_1,True,15,6,2,0.9303569793701172,1.0,1.0,1.0,0.9520497222741445,1.0,1.0,1.0,0.9287697374820709,1.0,1.0,1.0,0.8972142269978156,1.0,1.0,1.0,0.9287697374820709,1.0,1.0,0.8963838188271773,1.0,1.0,78,78
PMC4879640_table_1,False,21,3,0,0.9267238633973258,1.0,1.0,1.0,0.9733529289563497,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7475693329932198,0.7936507936507936,0.8928571428571429,0.8403361344537815,0.0,0.0,0.0,0.7475693329932198,0.7936507936507936,0.8403361344537815,63,56
PMC4891908_table_1,False,3,6,0,0.9326773881912231,1.0,1.0,1.0,0.9530755480130514,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9199925131267972,1.0,1.0,1.0,0.0,0.0,0.0,0.9199925131267972,1.0,1.0,18,18
PMC4892477_table_0,False,12,5,0,0.9519817133744558,1.0,1.0,1.0,0.9696746706962586,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9369112571080526,1.0,1.0,1.0,0.0,0.0,0.0,0.9369112571080526,1.0,1.0,60,60
PMC4892681_table_0,False,10,4,0,0.9582954585552216,1.0,1.0,1.0,0.9794229716062546,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9527578189969063,1.0,1.0,1.0,0.0,0.0,0.0,0.9527578189969063,1.0,1.0,40,40
PMC4893325_table_1,False,19,3,0,0.8304559776657506,1.0,0.95,0.9743589743589743,0.9596290191014608,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8208938084150615,1.0,0.95,0.9743589743589743,0.0,0.0,0.0,0.8208938084150615,1.0,0.9743589743589743,57,60
PMC4894572_table_1,False,7,5,0,0.9129769716944013,1.0,1.0,1.0,0.9580323338508606,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8914839727537972,1.0,1.0,1.0,0.0,0.0,0.0,0.8914839727537972,1.0,1.0,35,35
PMC4894998_table_0,False,5,4,0,0.9702222347259521,1.0,1.0,1.0,0.9647896438837051,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9518446534872055,1.0,1.0,1.0,0.0,0.0,0.0,0.9518446534872055,1.0,1.0,20,20
PMC4897558_table_0,False,10,2,0,0.9616410195827484,1.0,1.0,1.0,0.9810939133167267,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9559373736381531,1.0,1.0,1.0,0.0,0.0,0.0,0.9559373736381531,1.0,1.0,20,20
PMC4899900_table_1,True,4,5,2,0.9118820428848267,1.0,1.0,1.0,0.9276029229164123,1.0,1.0,1.0,0.6141209900379181,0.5,0.3333333333333333,0.4,0.798398443394237,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.46097531914711,0.5,0.6666666666666666,0.840576333925128,0.9375,0.967741935483871,18,17
PMC4901988_table_0,False,3,10,0,0.8897754351298014,1.0,1.0,1.0,0.9062717020511627,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8522379000981649,1.0,0.967741935483871,0.9836065573770492,0.0,0.0,0.0,0.8522379000981649,1.0,0.9836065573770492,30,31
PMC4909821_table_1,False,21,4,0,0.7614753260498955,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9728492796421051,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7522422348459562,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.7522422348459562,0.9047619047619048,0.9047619047619048,84,84
PMC4910983_table_1,False,11,3,0,0.7740044268694791,1.0,0.9166666666666666,0.9565217391304348,0.9794275561968485,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7698430328658132,1.0,0.9166666666666666,0.9565217391304348,0.0,0.0,0.0,0.7698430328658132,1.0,0.9565217391304348,33,36
PMC4913737_table_2,True,6,7,2,0.9011614521344503,1.0,1.0,1.0,0.9723466294152396,1.0,1.0,1.0,0.9488509297370911,1.0,1.0,1.0,0.8780465502487985,1.0,1.0,1.0,0.9488509297370911,1.0,1.0,0.8741129736105601,1.0,1.0,38,38
PMC4924744_table_1,False,5,4,0,0.9598462462425232,1.0,1.0,1.0,0.9600296765565872,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9481265485286713,1.0,1.0,1.0,0.0,0.0,0.0,0.9481265485286713,1.0,1.0,20,20
PMC4928964_table_2,True,5,5,2,0.9043039679527283,1.0,1.0,1.0,0.9185853362083435,1.0,1.0,1.0,0.4736466508329613,0.5,0.2,0.28571428571428575,0.6102060193107242,0.5714285714285714,0.6666666666666666,0.6153846153846153,0.7105386108160019,0.5,0.6666666666666666,0.599644693889116,0.5789473684210527,0.6285714285714286,21,18
PMC4936240_table_0,False,10,5,0,0.9301912546157837,1.0,1.0,1.0,0.9706837296485901,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9198673844337464,1.0,1.0,1.0,0.0,0.0,0.0,0.9198673844337464,1.0,1.0,50,50
PMC4936305_table_2,False,15,5,0,0.9445332368214925,1.0,1.0,1.0,0.9812566876411438,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9352905718485515,1.0,1.0,1.0,0.0,0.0,0.0,0.9352905718485515,1.0,1.0,75,75
PMC4939065_table_0,True,11,5,10,0.9372589046304877,1.0,1.0,1.0,0.9749220609664917,1.0,1.0,1.0,0.7976998746395111,0.9,1.0,0.9473684210526316,0.9045362088415357,0.9777777777777777,0.9565217391304348,0.967032967032967,0.8466995179653167,0.9,0.9,0.9210609776633126,1.0,1.0,45,46
PMC4945681_table_1,False,16,4,0,0.9235133454203606,1.0,1.0,1.0,0.9780896902084351,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9130351124331355,1.0,1.0,1.0,0.0,0.0,0.0,0.9130351124331355,1.0,1.0,64,64
PMC4957754_table_2,True,9,7,2,0.8954648507965935,1.0,1.0,1.0,0.9450318472726005,1.0,1.0,1.0,0.9569687247276306,1.0,1.0,1.0,0.8647144467143689,1.0,1.0,1.0,0.9569687247276306,1.0,1.0,0.8614774545033773,1.0,1.0,59,59
PMC4961722_table_0,True,19,11,8,0.9353710130641335,1.0,1.0,1.0,0.9236182841387662,1.0,1.0,1.0,0.8341705650091171,0.875,0.875,0.875,0.8652963366669914,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.8308278657495975,0.875,0.875,0.8667949658373127,0.9945652173913043,0.9945652173913043,192,192
PMC4969667_table_1,True,7,5,6,0.9558348911149162,1.0,1.0,1.0,0.9553232550621032,1.0,1.0,1.0,0.9416037698586782,1.0,1.0,1.0,0.9413469680424394,1.0,1.0,1.0,0.9416037698586782,1.0,1.0,0.9412799762642902,1.0,1.0,29,29
PMC4977681_table_0,True,18,6,15,0.9494847191704644,1.0,1.0,1.0,0.9552769958972931,1.0,1.0,1.0,0.4083804666996002,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.8729237640605253,0.9764705882352941,0.8383838383838383,0.9021739130434783,0.6930201053619385,0.8666666666666667,0.8125,0.9114745480673654,1.0,0.9271523178807948,85,99
PMC4982128_table_2,True,27,9,4,0.9021012209079884,1.0,1.0,1.0,0.9548914896117316,1.0,1.0,1.0,0.5424408093094826,0.5,0.2857142857142857,0.36363636363636365,0.8376943333943685,0.96,0.9818181818181818,0.9707865168539325,0.5424408093094826,0.5,0.5714285714285715,0.8430382885814253,0.9683257918552036,0.9794050343249429,225,220
PMC5003889_table_0,True,7,9,2,0.9331840021269662,1.0,1.0,1.0,0.9397000471750895,1.0,1.0,1.0,0.8340295851230621,1.0,1.0,1.0,0.9257366505536166,1.0,1.0,1.0,0.8340295851230621,1.0,1.0,0.9291972945321281,1.0,1.0,55,55
PMC5005533_table_0,False,5,5,0,0.9280871152877808,1.0,1.0,1.0,0.9688271284103394,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9128308486938477,1.0,1.0,1.0,0.0,0.0,0.0,0.9128308486938477,1.0,1.0,25,25
PMC5006621_table_0,False,8,5,0,0.9593944326043129,1.0,1.0,1.0,0.939247465133667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9227401912212372,1.0,1.0,1.0,0.0,0.0,0.0,0.9227401912212372,1.0,1.0,40,40
PMC5007685_table_4,True,43,5,32,0.8884733880675116,0.9534883720930233,0.803921568627451,0.8723404255319148,0.9506721258163452,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7858013816869975,0.819672131147541,0.5882352941176471,0.684931506849315,0.4838244058191776,0.09375,0.07894736842105263,0.8497965024007077,0.9735099337748344,0.8144044321329639,183,255
PMC5009308_table_0,True,6,5,2,0.958551953236262,1.0,1.0,1.0,0.9589264273643494,1.0,1.0,1.0,0.931173712015152,1.0,1.0,1.0,0.9476046208982114,1.0,1.0,1.0,0.931173712015152,1.0,1.0,0.9489190936088562,1.0,1.0,27,27
PMC5028840_table_0,False,21,5,0,0.788053708417075,1.0,1.0,1.0,0.9647358655929565,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7730457374027797,1.0,1.0,1.0,0.0,0.0,0.0,0.7730457374027797,1.0,1.0,105,105
PMC5030206_table_0,False,3,7,0,0.9681211511294047,1.0,1.0,1.0,0.9249489733151027,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9240224702017648,1.0,1.0,1.0,0.0,0.0,0.0,0.9240224702017648,1.0,1.0,21,21
PMC5037545_table_0,True,17,7,5,0.7042660239864799,0.9411764705882353,0.48484848484848486,0.64,0.9746396286146981,1.0,1.0,1.0,0.8785825610160828,1.0,0.2777777777777778,0.4347826086956522,0.6938607908716989,0.9174311926605505,0.4854368932038835,0.634920634920635,0.8785825610160828,1.0,0.7142857142857143,0.6849799365378343,0.9134615384615384,0.6333333333333333,109,206
PMC5047943_table_4,True,21,11,9,0.7747209937799544,0.9523809523809523,0.8695652173913043,0.909090909090909,0.9275949434800581,1.0,1.0,1.0,0.8106405138969421,1.0,0.6428571428571429,0.782608695652174,0.7345884885336902,0.954954954954955,0.8582995951417004,0.9040511727078892,0.8106405138969421,1.0,0.9473684210526316,0.731375022673271,0.9530516431924883,0.9042316258351893,222,247
PMC5066311_table_2,False,23,4,0,0.9549676283546116,1.0,1.0,1.0,0.9668957442045212,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9325705909210703,1.0,1.0,1.0,0.0,0.0,0.0,0.9325705909210703,1.0,1.0,92,92
PMC5068414_table_0,True,16,5,5,0.9114938266575336,1.0,0.9411764705882353,0.9696969696969697,0.9566009759902954,1.0,1.0,1.0,0.9524843573570252,1.0,0.23809523809523808,0.3846153846153846,0.4505212382546493,0.42857142857142855,0.6666666666666666,0.5217391304347826,0.9524843573570252,1.0,1.25,0.41190869063138963,0.38461538461538464,0.4716981132075472,70,45
PMC5073815_table_0,True,26,4,2,0.9459576790149395,1.0,1.0,1.0,0.8748412728309631,1.0,0.8,0.888888888888889,0.898435652256012,1.0,1.0,1.0,0.8471599038284604,1.0,0.808,0.8938053097345133,0.898435652256012,1.0,1.0,0.8461240301228533,1.0,0.8959276018099547,101,125
PMC5079597_table_0,False,6,8,0,0.9024735689163208,1.0,1.0,1.0,0.9030459821224213,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8461751639842987,1.0,1.0,1.0,0.0,0.0,0.0,0.8461751639842987,1.0,1.0,48,48
PMC5080470_table_0,False,10,6,0,0.9745084047317505,1.0,1.0,1.0,0.9727119008700053,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9563157031933467,1.0,1.0,1.0,0.0,0.0,0.0,0.9563157031933467,1.0,1.0,60,60
PMC5082333_table_0,False,4,6,0,0.9522704780101776,1.0,1.0,1.0,0.9434358775615692,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9233037432034811,1.0,1.0,1.0,0.0,0.0,0.0,0.9233037432034811,1.0,1.0,24,24
PMC5083253_table_2,False,5,4,0,0.9382886171340943,1.0,1.0,1.0,0.9654028117656708,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9316164016723633,1.0,1.0,1.0,0.0,0.0,0.0,0.9316164016723633,1.0,1.0,20,20
PMC5085225_table_2,True,34,5,3,0.8485544919967651,1.0,0.85,0.9189189189189189,0.9781627774238586,1.0,1.0,1.0,0.9286446770032247,1.0,1.0,1.0,0.8363869108125835,0.9940119760479041,0.8426395939086294,0.9120879120879121,0.9286446770032247,1.0,1.0,0.8346992687481206,0.9939024390243902,0.9131652661064426,167,197
PMC5091745_table_1,False,23,4,0,0.9407297372817993,1.0,1.0,1.0,0.9673405140638351,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9187766190456308,1.0,1.0,1.0,0.0,0.0,0.0,0.9187766190456308,1.0,1.0,92,92
PMC5091897_table_0,True,24,9,11,0.8587395598491033,1.0,1.0,1.0,0.9244787626796298,1.0,1.0,1.0,0.6738730777393688,0.8181818181818182,1.0,0.9,0.7896063973240673,0.983957219251337,0.9583333333333334,0.9709762532981531,0.7209796065633948,0.8181818181818182,0.8181818181818182,0.7938955717466094,0.9943181818181818,0.9831460674157303,187,192
PMC5093103_table_0,True,11,7,7,0.9377300468358126,1.0,1.0,1.0,0.962884919984,1.0,1.0,1.0,0.9340527398245675,1.0,1.0,1.0,0.9190848742212568,1.0,1.0,1.0,0.9340527398245675,1.0,1.0,0.9174217780431112,1.0,1.0,70,70
PMC5100194_table_5,True,28,4,5,0.8818230948277882,1.0,1.0,1.0,0.9580358266830444,1.0,1.0,1.0,0.9300756096839905,1.0,0.8333333333333334,0.9090909090909091,0.8590772333352462,1.0,0.989247311827957,0.9945945945945946,0.9300756096839905,1.0,1.0,0.8549968668784218,1.0,1.0,92,93
PMC5101527_table_0,False,25,7,0,0.9501858162879944,1.0,1.0,1.0,0.9630203587668282,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.926850313118526,1.0,1.0,1.0,0.0,0.0,0.0,0.926850313118526,1.0,1.0,175,175
PMC5103330_table_0,True,11,3,10,0.9500792785124346,1.0,1.0,1.0,0.9676196575164795,1.0,1.0,1.0,0.9169857680797577,1.0,1.0,1.0,0.9311034187026646,1.0,1.0,1.0,0.9169857680797577,1.0,1.0,0.9419631499510545,1.0,1.0,23,23
PMC5105130_table_3,True,10,8,3,0.9534328758716584,1.0,1.0,1.0,0.9562796503305435,1.0,1.0,1.0,0.9308815598487854,1.0,1.0,1.0,0.9247881558380628,1.0,1.0,1.0,0.9308815598487854,1.0,1.0,0.9245377419746086,1.0,1.0,76,76
PMC5117546_table_1,True,20,6,10,0.9530136406421661,1.0,1.0,1.0,0.9659836292266846,1.0,1.0,1.0,0.8950437545776367,1.0,0.8333333333333334,0.9090909090909091,0.9323228701538996,1.0,0.9819819819819819,0.9909090909090909,0.8950437545776367,1.0,1.0,0.9360884373838251,1.0,0.9949748743718593,109,111
PMC5124635_table_1,False,6,2,0,0.9611034591992696,1.0,1.0,1.0,0.9666912853717804,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9509289115667343,1.0,1.0,1.0,0.0,0.0,0.0,0.9509289115667343,1.0,1.0,12,12
PMC5130928_table_0,False,16,4,0,0.9086996242403984,1.0,1.0,1.0,0.9818403720855713,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9024451933801174,1.0,1.0,1.0,0.0,0.0,0.0,0.9024451933801174,1.0,1.0,64,64
PMC5138483_table_1,False,12,2,0,0.9567570189634959,1.0,1.0,1.0,0.9813283383846283,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9495128194491068,1.0,1.0,1.0,0.0,0.0,0.0,0.9495128194491068,1.0,1.0,24,24
PMC5142350_table_0,True,25,9,10,0.7107771420478821,0.72,0.75,0.7346938775510204,0.9301404224501716,1.0,1.0,1.0,0.9002956628799439,1.0,0.8333333333333334,0.9090909090909091,0.6735922078753627,0.7302325581395349,0.7584541062801933,0.7440758293838864,0.9002956628799439,1.0,1.0526315789473684,0.662533502753188,0.7170731707317073,0.7313432835820894,215,207
PMC5161500_table_1,False,5,3,0,0.881350827217102,1.0,0.8333333333333334,0.9090909090909091,0.7149958809216818,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.7867149949073792,1.0,0.8333333333333334,0.9090909090909091,0.0,0.0,0.0,0.7867149949073792,1.0,0.9090909090909091,15,18
PMC5167376_table_1,False,12,6,0,0.9675221194823583,1.0,1.0,1.0,0.9701967934767405,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9440476927492354,1.0,1.0,1.0,0.0,0.0,0.0,0.9440476927492354,1.0,1.0,72,72
PMC5168842_table_1,True,22,6,8,0.9355410391634161,1.0,1.0,1.0,0.9540280799070994,1.0,1.0,1.0,0.9096331596374512,1.0,1.0,1.0,0.9072543026081153,1.0,1.0,1.0,0.9096331596374512,1.0,1.0,0.9070713136058587,1.0,1.0,112,112
PMC5663336_table_1,False,26,4,0,0.9185700462414668,1.0,1.0,1.0,0.9806513637304306,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9113301027279633,1.0,1.0,1.0,0.0,0.0,0.0,0.9113301027279633,1.0,1.0,104,104
PMC5687769_table_0,False,44,3,0,0.8577478318051859,0.9772727272727273,0.8269230769230769,0.8958333333333334,0.938421368598938,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8168979298436281,0.9772727272727273,0.8269230769230769,0.8958333333333334,0.0,0.0,0.0,0.8168979298436281,0.9772727272727273,0.8958333333333334,132,156
PMC5690155_table_0,False,3,6,0,0.8683923284212748,1.0,1.0,1.0,0.9253508746623993,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.797719786564509,0.8888888888888888,0.9411764705882353,0.9142857142857143,0.0,0.0,0.0,0.797719786564509,0.8888888888888888,0.9142857142857143,18,17
PMC5690179_table_0,True,10,2,2,0.16455735117197037,0.2,0.6666666666666666,0.30769230769230765,0.9661610722541809,1.0,1.0,1.0,0.42868053913116455,0.5,1.0,0.6666666666666666,0.15204982625113594,0.16666666666666666,0.6,0.2608695652173913,0.8679752051830292,1.0,1.3333333333333333,0.06255915388464928,0.0625,0.1,18,5
PMC5694208_table_2,True,13,9,4,0.9006689465962924,1.0,1.0,1.0,0.9277598195605807,1.0,1.0,1.0,0.8316423743963242,1.0,1.0,1.0,0.8544870694126703,1.0,1.0,1.0,0.8316423743963242,1.0,1.0,0.8553254068444628,1.0,1.0,113,113
PMC5694554_table_2,True,8,4,6,0.8772866725921631,1.0,1.0,1.0,0.9628987908363342,1.0,1.0,1.0,0.9430808027585348,1.0,1.0,1.0,0.865697945539768,1.0,1.0,1.0,0.9430808027585348,1.0,1.0,0.8424830883741379,1.0,1.0,26,26
PMC5701772_table_4,False,7,2,0,0.960589417389461,1.0,1.0,1.0,0.9500446021556854,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9311856159142086,1.0,1.0,1.0,0.0,0.0,0.0,0.9311856159142086,1.0,1.0,14,14
PMC5716779_table_1,True,11,4,3,0.9703008261593905,1.0,1.0,1.0,0.9759673178195953,1.0,1.0,1.0,0.9289184808731079,1.0,1.0,1.0,0.956597197346571,1.0,1.0,1.0,0.9289184808731079,1.0,1.0,0.9587823591734234,1.0,1.0,41,41
PMC5725946_table_0,False,20,4,0,0.9554663240909577,1.0,1.0,1.0,0.9494330137968063,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9165784023702145,1.0,1.0,1.0,0.0,0.0,0.0,0.9165784023702145,1.0,1.0,80,80
PMC5725975_table_1,True,18,5,7,0.9566578997506036,1.0,1.0,1.0,0.9610814929008484,1.0,1.0,1.0,0.3993783321763788,0.42857142857142855,0.375,0.39999999999999997,0.808552541581077,0.855072463768116,0.7763157894736842,0.8137931034482757,0.5919900238513947,0.5714285714285714,0.5714285714285714,0.833003148421525,0.8870967741935484,0.8461538461538463,69,76
PMC5729284_table_1,True,24,4,4,0.9346331233779589,1.0,1.0,1.0,0.9630628228187561,1.0,1.0,1.0,0.13576889038085938,0.25,1.0,0.4,0.889951191842556,0.967391304347826,0.9468085106382979,0.956989247311828,0.5263121649622917,0.5,0.5,0.9064802385189317,0.9886363636363636,0.983050847457627,92,94
PMC5732956_table_4,True,9,7,4,0.8715663154919943,1.0,1.0,1.0,0.952610160623278,1.0,1.0,1.0,0.7873049080371857,1.0,1.0,1.0,0.876078650355339,1.0,1.0,1.0,0.7873049080371857,1.0,1.0,0.8834764622151852,1.0,1.0,52,52
PMC5740765_table_0,False,35,3,0,0.9149397833006723,1.0,1.0,1.0,0.9871800541877747,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.910138475894928,1.0,1.0,1.0,0.0,0.0,0.0,0.910138475894928,1.0,1.0,105,105
PMC5747446_table_2,True,14,10,4,0.886943485055651,1.0,1.0,1.0,0.9442212104797363,1.0,1.0,1.0,0.9037046581506729,1.0,1.0,1.0,0.8607144515688826,1.0,1.0,1.0,0.9037046581506729,1.0,1.0,0.8592694026081502,1.0,1.0,123,123
PMC5752228_table_1,True,6,4,2,0.9135455191135406,1.0,1.0,1.0,0.969731941819191,1.0,1.0,1.0,0.8784843683242798,1.0,1.0,1.0,0.8969026775587172,1.0,1.0,1.0,0.8784843683242798,1.0,1.0,0.898841446951816,1.0,1.0,21,21
PMC5753645_table_0,True,47,4,17,0.8016169159970385,0.9148936170212766,0.8269230769230769,0.8686868686868686,0.9616097956895828,1.0,1.0,1.0,0.5875189909163643,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.7616127950590361,0.8930817610062893,0.7593582887700535,0.8208092485549133,0.648668564417783,0.7058823529411765,0.6666666666666667,0.7751342874597495,0.9154929577464789,0.8414239482200647,159,187
PMC5758794_table_1,True,17,5,4,0.9353249739198124,1.0,1.0,1.0,0.958728289604187,1.0,1.0,1.0,0.9260177612304688,1.0,1.0,1.0,0.9138071980231848,1.0,1.0,1.0,0.9260177612304688,1.0,1.0,0.9131471675795477,1.0,1.0,78,78
PMC5758794_table_2,True,21,7,8,0.8955926299095154,1.0,1.0,1.0,0.9560064673423767,1.0,1.0,1.0,0.8123279735445976,1.0,0.8,0.888888888888889,0.8652595283825006,0.9850746268656716,0.9850746268656716,0.9850746268656716,0.8123279735445976,1.0,1.0,0.8686202620230024,0.9841269841269841,0.9841269841269841,134,134
PMC5761874_table_1,False,18,3,0,0.9372045397758484,1.0,1.0,1.0,0.9784146149953207,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9294180538919237,1.0,1.0,1.0,0.0,0.0,0.0,0.9294180538919237,1.0,1.0,54,54
PMC5763265_table_0,False,10,2,0,0.873308801651001,1.0,0.9090909090909091,0.9523809523809523,0.9666940569877625,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8891224980354309,1.0,0.9523809523809523,0.975609756097561,0.0,0.0,0.0,0.8891224980354309,1.0,0.975609756097561,20,21
PMC5765002_table_2,False,37,4,0,0.9576460396921312,1.0,0.8604651162790697,0.9249999999999999,0.9610611647367477,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9322678716601552,1.0,0.8604651162790697,0.9249999999999999,0.0,0.0,0.0,0.9322678716601552,1.0,0.9249999999999999,148,172
PMC5768874_table_3,True,11,6,7,0.8706695383245294,1.0,0.9166666666666666,0.9565217391304348,0.8460196952025095,1.0,1.0,1.0,0.8056160722460065,1.0,0.7777777777777778,0.8750000000000001,0.8545995024698121,1.0,0.9655172413793104,0.9824561403508771,0.8056160722460065,1.0,1.0,0.8615971353589272,1.0,0.98989898989899,56,58
PMC5774749_table_0,False,12,2,0,0.9224761327107748,1.0,0.9230769230769231,0.9600000000000001,0.8451272547245026,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8931715240081152,1.0,0.9230769230769231,0.9600000000000001,0.0,0.0,0.0,0.8931715240081152,1.0,0.9600000000000001,24,26
PMC5780458_table_0,False,15,7,0,0.9481031179428101,1.0,1.0,1.0,0.9664281776973179,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8930306911468506,0.9714285714285714,1.0,0.9855072463768115,0.0,0.0,0.0,0.8930306911468506,0.9714285714285714,0.9855072463768115,105,102
PMC5784668_table_0,True,9,7,2,0.9087496995925903,1.0,1.0,1.0,0.9073184728622437,1.0,1.0,1.0,0.942845344543457,1.0,1.0,1.0,0.845371869802475,1.0,1.0,1.0,0.942845344543457,1.0,1.0,0.8413104750216007,1.0,1.0,50,50
PMC5795659_table_0,True,11,5,3,0.6784598908641122,0.8181818181818182,0.75,0.7826086956521738,0.9373322248458862,1.0,1.0,1.0,0.9112151066462199,1.0,1.0,1.0,0.6427521734845405,0.7254901960784313,0.6607142857142857,0.6915887850467289,0.9112151066462199,1.0,1.0,0.6259732401619355,0.7083333333333334,0.68,51,56
PMC5807310_table_2,False,6,9,0,0.9124485651652018,1.0,1.0,1.0,0.9389914406670464,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8785451518164741,1.0,1.0,1.0,0.0,0.0,0.0,0.8785451518164741,1.0,1.0,54,54
PMC5810047_table_5,False,7,9,0,0.9442936863218035,1.0,1.0,1.0,0.9506993889808655,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9169345261558653,1.0,1.0,1.0,0.0,0.0,0.0,0.9169345261558653,1.0,1.0,63,63
